-0.200000 3.553543e-004
-0.197500 3.402546e-004
-0.195000 3.280175e-004
-0.192500 3.217517e-004
-0.190000 3.238953e-004
-0.187500 3.356782e-004
-0.185000 3.565206e-004
-0.182500 3.846667e-004
-0.180000 4.173105e-004
-0.177500 4.517443e-004
-0.175000 4.852793e-004
-0.172500 5.160157e-004
-0.170000 5.424219e-004
-0.167500 5.620833e-004
-0.165000 5.732849e-004
-0.162500 5.728577e-004
-0.160000 5.582502e-004
-0.157500 5.277618e-004
-0.155000 4.818100e-004
-0.152500 4.236396e-004
-0.150000 3.597455e-004
-0.147500 2.990939e-004
-0.145000 2.516779e-004
-0.142500 2.261059e-004
-0.140000 2.277994e-004
-0.137500 2.574577e-004
-0.135000 3.109478e-004
-0.132500 3.806677e-004
-0.130000 4.577419e-004
-0.127500 5.346517e-004
-0.125000 6.080920e-004
-0.122500 6.790438e-004
-0.120000 7.524683e-004
-0.117500 8.343577e-004
-0.115000 9.282608e-004
-0.112500 1.031004e-003
-0.110000 1.132573e-003
-0.107500 1.216388e-003
-0.105000 1.262472e-003
-0.102500 1.256266e-003
-0.100000 1.192268e-003
-0.097500 1.081168e-003
-0.095000 9.509327e-004
-0.092500 8.420094e-004
-0.090000 7.990526e-004
-0.087500 8.595089e-004
-0.085000 1.041289e-003
-0.082500 1.335098e-003
-0.080000 1.702340e-003
-0.077500 2.085469e-003
-0.075000 2.417387e-003
-0.072500 2.643319e-003
-0.070000 2.736309e-003
-0.067500 2.703860e-003
-0.065000 2.590078e-003
-0.062500 2.456649e-003
-0.060000 2.364449e-003
-0.057500 2.352175e-003
-0.055000 2.427571e-003
-0.052500 2.587683e-003
-0.050000 2.867889e-003
-0.047500 3.427289e-003
-0.045000 4.660447e-003
-0.042500 7.311826e-003
-0.040000 1.256866e-002
-0.037500 2.208622e-002
-0.035000 3.796797e-002
-0.032500 6.258979e-002
-0.030000 9.827344e-002
-0.027500 1.470365e-001
-0.025000 2.103565e-001
-0.022500 2.879773e-001
-0.020000 3.788357e-001
-0.017500 4.800532e-001
-0.015000 5.871893e-001
-0.012500 6.941033e-001
-0.010000 7.939973e-001
-0.007500 8.806449e-001
-0.005000 9.469328e-001
-0.002500 9.879749e-001
0.000000 1.000000e+000
0.002500 9.822607e-001
0.005000 9.357510e-001
0.007500 8.639439e-001
0.010000 7.725376e-001
0.012500 6.679549e-001
0.015000 5.570302e-001
0.017500 4.475494e-001
0.020000 3.449477e-001
0.022500 2.540511e-001
0.025000 1.777849e-001
0.027500 1.174476e-001
0.030000 7.258596e-002
0.032500 4.160326e-002
0.035000 2.206192e-002
0.037500 1.115980e-002
0.040000 6.130804e-003
0.042500 4.589250e-003
0.045000 4.682207e-003
0.047500 5.180890e-003
0.050000 5.417706e-003
0.052500 5.175956e-003
0.055000 4.531847e-003
0.057500 3.699668e-003
0.060000 2.908798e-003
0.062500 2.321317e-003
0.065000 2.001744e-003
0.067500 1.922059e-003
0.070000 1.994013e-003
0.072500 2.108660e-003
0.075000 2.174246e-003
0.077500 2.138016e-003
0.080000 1.991508e-003
0.082500 1.763542e-003
0.085000 1.503498e-003
0.087500 1.260484e-003
0.090000 1.071935e-003
0.092500 9.526830e-004
0.095000 8.982701e-004
0.097500 8.909360e-004
0.100000 9.073295e-004
0.102500 9.285687e-004
0.105000 9.446138e-004
0.107500 9.545874e-004
0.110000 9.642132e-004
0.112500 9.802812e-004
0.115000 1.005808e-003
0.117500 1.037488e-003
0.120000 1.066012e-003
0.122500 1.078159e-003
0.125000 1.062616e-003
0.127500 1.012561e-003
0.130000 9.307701e-004
0.132500 8.271140e-004
0.135000 7.187842e-004
0.137500 6.235857e-004
0.140000 5.562473e-004
0.142500 5.243781e-004
0.145000 5.262479e-004
0.147500 5.520388e-004
0.150000 5.862673e-004
0.152500 6.124814e-004
0.155000 6.179490e-004
0.157500 5.963067e-004
0.160000 5.494773e-004
0.162500 4.859981e-004
0.165000 4.187396e-004
0.167500 3.604713e-004
0.170000 3.213110e-004
0.172500 3.053453e-004
0.175000 3.106112e-004
0.177500 3.301818e-004
0.180000 3.543113e-004
0.182500 3.733421e-004
0.185000 3.810116e-004
0.187500 3.752222e-004
0.190000 3.583549e-004
0.192500 3.366181e-004
0.195000 3.177813e-004
0.197500 3.091365e-004
0.200000 3.156141e-004
