-0.200000 4.258031e-004
-0.197500 4.390343e-004
-0.195000 4.477900e-004
-0.192500 4.503376e-004
-0.190000 4.447494e-004
-0.187500 4.294888e-004
-0.185000 4.037498e-004
-0.182500 3.683268e-004
-0.180000 3.257208e-004
-0.177500 2.799466e-004
-0.175000 2.361238e-004
-0.172500 2.000600e-004
-0.170000 1.770156e-004
-0.167500 1.707056e-004
-0.165000 1.828604e-004
-0.162500 2.123507e-004
-0.160000 2.558481e-004
-0.157500 3.081415e-004
-0.155000 3.635587e-004
-0.152500 4.169964e-004
-0.150000 4.653283e-004
-0.147500 5.079114e-004
-0.145000 5.470137e-004
-0.142500 5.867420e-004
-0.140000 6.319640e-004
-0.137500 6.866334e-004
-0.135000 7.520564e-004
-0.132500 8.253502e-004
-0.130000 8.998048e-004
-0.127500 9.649649e-004
-0.125000 1.009221e-003
-0.122500 1.022368e-003
-0.120000 9.977739e-004
-0.117500 9.361207e-004
-0.115000 8.465898e-004
-0.112500 7.467585e-004
-0.110000 6.600285e-004
-0.107500 6.119860e-004
-0.105000 6.260366e-004
-0.102500 7.172951e-004
-0.100000 8.885699e-004
-0.097500 1.129382e-003
-0.095000 1.414360e-003
-0.092500 1.709420e-003
-0.090000 1.975497e-003
-0.087500 2.178668e-003
-0.085000 2.295331e-003
-0.082500 2.319957e-003
-0.080000 2.264470e-003
-0.077500 2.158425e-003
-0.075000 2.038369e-003
-0.072500 1.942483e-003
-0.070000 1.895415e-003
-0.067500 1.906290e-003
-0.065000 1.966933e-003
-0.062500 2.064876e-003
-0.060000 2.207118e-003
-0.057500 2.457378e-003
-0.055000 2.986195e-003
-0.052500 4.119928e-003
-0.050000 6.392081e-003
-0.047500 1.057824e-002
-0.045000 1.769566e-002
-0.042500 2.899176e-002
-0.040000 4.589044e-002
-0.037500 6.988120e-002
-0.035000 1.023499e-001
-0.032500 1.444581e-001
-0.030000 1.969669e-001
-0.027500 2.599500e-001
-0.025000 3.329223e-001
-0.022500 4.144830e-001
-0.020000 5.022632e-001
-0.017500 5.935155e-001
-0.015000 6.841840e-001
-0.012500 7.705897e-001
-0.010000 8.482151e-001
-0.007500 9.129510e-001
-0.005000 9.617524e-001
-0.002500 9.909168e-001
0.000000 1.000000e+000
0.002500 9.874149e-001
0.005000 9.535897e-001
0.007500 9.012596e-001
0.010000 8.327376e-001
0.012500 7.514845e-001
0.015000 6.619457e-001
0.017500 5.683681e-001
0.020000 4.753717e-001
0.022500 3.862257e-001
0.025000 3.042539e-001
0.027500 2.316708e-001
0.030000 1.698607e-001
0.032500 1.194127e-001
0.035000 8.003957e-002
0.037500 5.079671e-002
0.040000 3.034225e-002
0.042500 1.704696e-002
0.045000 9.210735e-003
0.047500 5.229753e-003
0.050000 3.704768e-003
0.052500 3.516065e-003
0.055000 3.854022e-003
0.057500 4.206479e-003
0.060000 4.311802e-003
0.062500 4.105978e-003
0.065000 3.646030e-003
0.067500 3.055075e-003
0.070000 2.461540e-003
0.072500 1.970822e-003
0.075000 1.641432e-003
0.077500 1.485024e-003
0.080000 1.472896e-003
0.082500 1.550904e-003
0.085000 1.657908e-003
0.087500 1.739684e-003
0.090000 1.759468e-003
0.092500 1.703426e-003
0.095000 1.577093e-003
0.097500 1.402408e-003
0.100000 1.209211e-003
0.102500 1.026285e-003
0.105000 8.764269e-004
0.107500 7.722454e-004
0.110000 7.154170e-004
0.112500 6.983761e-004
0.115000 7.081507e-004
0.117500 7.303323e-004
0.120000 7.526979e-004
0.122500 7.682833e-004
0.125000 7.750983e-004
0.127500 7.758007e-004
0.130000 7.760483e-004
0.132500 7.815777e-004
0.135000 7.962426e-004
0.137500 8.198067e-004
0.140000 8.485662e-004
0.142500 8.757956e-004
0.145000 8.924241e-004
0.147500 8.914871e-004
0.150000 8.670676e-004
0.152500 8.182593e-004
0.155000 7.486934e-004
0.157500 6.653231e-004
0.160000 5.785471e-004
0.162500 4.986130e-004
0.165000 4.347138e-004
0.167500 3.928109e-004
0.170000 3.746451e-004
0.172500 3.774097e-004
0.175000 3.947306e-004
0.177500 4.180915e-004
0.180000 4.386254e-004
0.182500 4.488968e-004
0.185000 4.442517e-004
0.187500 4.235659e-004
0.190000 3.894744e-004
0.192500 3.470896e-004
0.195000 3.032165e-004
0.197500 2.648215e-004
0.200000 2.371859e-004
