-0.200000 3.097056e-004
-0.197500 3.314790e-004
-0.195000 3.579949e-004
-0.192500 3.869272e-004
-0.190000 4.164781e-004
-0.187500 4.448169e-004
-0.185000 4.707415e-004
-0.182500 4.932235e-004
-0.180000 5.106157e-004
-0.177500 5.212989e-004
-0.175000 5.231069e-004
-0.172500 5.136209e-004
-0.170000 4.910389e-004
-0.167500 4.550771e-004
-0.165000 4.073554e-004
-0.162500 3.520314e-004
-0.160000 2.954167e-004
-0.157500 2.452006e-004
-0.155000 2.091096e-004
-0.152500 1.932925e-004
-0.150000 2.009485e-004
-0.147500 2.317118e-004
-0.145000 2.814853e-004
-0.142500 3.436990e-004
-0.140000 4.108478e-004
-0.137500 4.767668e-004
-0.135000 5.382210e-004
-0.132500 5.955723e-004
-0.130000 6.527462e-004
-0.127500 7.151128e-004
-0.125000 7.873655e-004
-0.122500 8.712254e-004
-0.120000 9.619473e-004
-0.117500 1.049873e-003
-0.115000 1.120394e-003
-0.112500 1.157831e-003
-0.110000 1.150280e-003
-0.107500 1.093837e-003
-0.105000 9.968763e-004
-0.102500 8.800701e-004
-0.100000 7.741951e-004
-0.097500 7.149084e-004
-0.095000 7.340043e-004
-0.092500 8.518337e-004
-0.090000 1.070128e-003
-0.087500 1.368433e-003
-0.085000 1.707825e-003
-0.082500 2.037653e-003
-0.080000 2.307125e-003
-0.077500 2.477363e-003
-0.075000 2.533324e-003
-0.072500 2.486931e-003
-0.070000 2.374605e-003
-0.067500 2.246754e-003
-0.065000 2.153078e-003
-0.062500 2.124428e-003
-0.060000 2.168751e-003
-0.057500 2.276156e-003
-0.055000 2.449455e-003
-0.052500 2.756186e-003
-0.050000 3.398511e-003
-0.047500 4.796589e-003
-0.045000 7.669481e-003
-0.042500 1.308556e-002
-0.040000 2.247129e-002
-0.037500 3.757062e-002
-0.035000 6.030569e-002
-0.032500 9.262691e-002
-0.030000 1.362032e-001
-0.027500 1.920884e-001
-0.025000 2.608962e-001
-0.022500 3.415492e-001
-0.020000 4.322944e-001
-0.017500 5.300621e-001
-0.015000 6.305940e-001
-0.012500 7.287768e-001
-0.010000 8.189864e-001
-0.007500 8.958479e-001
-0.005000 9.539544e-001
-0.002500 9.895298e-001
0.000000 1.000000e+000
0.002500 9.845785e-001
0.005000 9.438464e-001
0.007500 8.812307e-001
0.010000 8.003661e-001
0.012500 7.058366e-001
0.015000 6.041509e-001
0.017500 5.010046e-001
0.020000 4.014317e-001
0.022500 3.098674e-001
0.025000 2.295213e-001
0.027500 1.624329e-001
0.030000 1.091552e-001
0.032500 6.913415e-002
0.035000 4.092576e-002
0.037500 2.256885e-002
0.040000 1.179140e-002
0.042500 6.382956e-003
0.045000 4.344807e-003
0.047500 4.094936e-003
0.050000 4.501548e-003
0.052500 4.874975e-003
0.055000 4.899761e-003
0.057500 4.533022e-003
0.060000 3.894525e-003
0.062500 3.163797e-003
0.065000 2.511033e-003
0.067500 2.045612e-003
0.070000 1.803201e-003
0.072500 1.754939e-003
0.075000 1.829451e-003
0.077500 1.941640e-003
0.080000 2.017656e-003
0.082500 2.010541e-003
0.085000 1.907751e-003
0.087500 1.726025e-003
0.090000 1.500109e-003
0.092500 1.271898e-003
0.095000 1.075612e-003
0.097500 9.332336e-004
0.100000 8.501888e-004
0.102500 8.178163e-004
0.105000 8.196124e-004
0.107500 8.365234e-004
0.110000 8.546137e-004
0.112500 8.661153e-004
0.115000 8.709079e-004
0.117500 8.744258e-004
0.120000 8.828011e-004
0.122500 9.007689e-004
0.125000 9.278780e-004
0.127500 9.581994e-004
0.130000 9.823342e-004
0.132500 9.892418e-004
0.135000 9.695934e-004
0.137500 9.200142e-004
0.140000 8.431026e-004
0.142500 7.474637e-004
0.145000 6.469187e-004
0.147500 5.559090e-004
0.150000 4.869645e-004
0.152500 4.471714e-004
0.155000 4.374475e-004
0.157500 4.520422e-004
0.160000 4.802075e-004
0.162500 5.090677e-004
0.165000 5.269285e-004
0.167500 5.258704e-004
0.170000 5.029534e-004
0.172500 4.613087e-004
0.175000 4.082493e-004
0.177500 3.536869e-004
0.180000 3.070815e-004
0.182500 2.757878e-004
0.185000 2.628810e-004
0.187500 2.672255e-004
0.190000 2.837950e-004
0.192500 3.053341e-004
0.195000 3.246441e-004
0.197500 3.356436e-004
0.200000 3.354535e-004
